Tweet ID,Name,Username,Date,Text,Likes,Retweets,Comments,Views
9.14835E+17,Lebron James,KingJames,2017-10-02 12:50:06+00:00,Pray for Vegas!! 🤦🏾‍♂️. What the hell is going on people!?!? My prayers sent to the heavens above for all the families 🙏🏾 https://t.co/wDpwZ7g4Pz,115310,39855,862,Unavailable
9.1524E+17,Lebron James,KingJames,2017-10-03 15:41:45+00:00,Straight up!! #TheLand Great win last night too @tkelce 🙏🏾 https://t.co/9zfztQlGJd,15926,2241,119,Unavailable
9.16376E+17,Lebron James,KingJames,2017-10-06 18:53:48+00:00,#TheLand 🏎🚗🚙👀 https://t.co/BAJgTspgKP,2665,380,50,Unavailable
9.16377E+17,Lebron James,KingJames,2017-10-06 18:56:18+00:00,S/O my guy @berniemorenocompanies for thinking of my foundation &amp; bringing what will be an incredible car show to #TheLand tomorrow. #SFG🚀 https://t.co/BAJgTspgKP,1784,262,40,Unavailable
9.16498E+17,Lebron James,KingJames,2017-10-07 02:56:53+00:00,WINdians!!! #TheLand @Indians,36195,6059,756,Unavailable
9.17223E+17,Lebron James,KingJames,2017-10-09 02:57:58+00:00,Regroup and get ready for game 4. Still #Windians. @Indians,22725,3514,511,Unavailable
9.17224E+17,Lebron James,KingJames,2017-10-09 03:05:24+00:00,Oh YES WE WAS!!! Can u blame us!?!? 🤷🏾‍♂️ https://t.co/KWpYGGM2mE,56011,14998,400,Unavailable
9.17783E+17,Lebron James,KingJames,2017-10-10 16:05:30+00:00,Easy 2 judge some 1 over wrong doings but u never know what they're going thru! Addiction is a REAL ISSUE! Love the direction u headed JG 🙏🏾 https://t.co/bG9adjOqhL,26570,7002,311,Unavailable
9.17962E+17,Lebron James,KingJames,2017-10-11 03:54:29+00:00,"Racism is the only thing he's Fantastic 4(fantastic for), cause that's how he gets his rock off, he's orange. Sheesh @Eminem!! 🔥🔥✊🏾🔥🔥#United https://t.co/wcL28BCWpy",212772,75490,3238,Unavailable
9.18561E+17,Lebron James,KingJames,2017-10-12 19:36:50+00:00,Don't miss out!! https://t.co/XJGqBNTU28,2655,456,119,Unavailable
9.18889E+17,Lebron James,KingJames,2017-10-13 17:20:10+00:00,Who would like to see The LeBron's make a comeback?!?! My favorite of all time #Biz #Athlete #Wise #Kid #StriveForGreatness🚀 https://t.co/ZY56oWcW0p,50682,15772,765,Unavailable
9.1889E+17,Lebron James,KingJames,2017-10-13 17:24:12+00:00,Love #FridayThe13th!! Halloween is coming and I can't wait! 👻🎃🙀 https://t.co/mTmyzUyNtO,32791,6605,269,Unavailable
9.18915E+17,Lebron James,KingJames,2017-10-13 19:04:09+00:00,🙏🏾🙏🏾🙏🏾 https://t.co/e6qjY2tmG4,6394,1063,138,Unavailable
9.19711E+17,Lebron James,KingJames,2017-10-15 23:47:31+00:00,Love it!! 🙏🏾💪🏾 https://t.co/hvLvl0f690,42691,7373,195,Unavailable
9.19722E+17,Lebron James,KingJames,2017-10-16 00:28:45+00:00,Thank you Mike!! Unbelievable job on such a fantastic show with the greatest cast on and off the camera 🎥!!!! https://t.co/jrgpADqkdp,8604,1356,131,Unavailable
9.19977E+17,Lebron James,KingJames,2017-10-16 17:21:43+00:00,#SavageMode😤 #StriveForGreatness🚀 https://t.co/U6avkwMzBC,20923,6351,193,Unavailable
9.20022E+17,Lebron James,KingJames,2017-10-16 20:21:39+00:00,Awesome time with my guys talking release of my new sig shoe(LJ 15) as well as other topics! @Channing_Frye @kevinlove @FSOAllieOop &amp; RJ https://t.co/IEU9rraa72,6048,915,92,Unavailable
9.2011E+17,Lebron James,KingJames,2017-10-17 02:10:11+00:00,Hopefully I can be Ready to get it going tomorrow night. So excited to have one of the greatest guys on and off the court with us. #TheLand https://t.co/BkBG9bv34I,25550,6715,346,Unavailable
9.20115E+17,Lebron James,KingJames,2017-10-17 02:30:25+00:00,Well.... if you insist 😁😜 https://t.co/5qsID94OSC,118968,18126,1085,Unavailable
9.2027E+17,Lebron James,KingJames,2017-10-17 12:45:45+00:00,🙏🏾🙏🏾👑👑 https://t.co/NgcFEritn2,29031,5503,301,Unavailable
9.20654E+17,Lebron James,KingJames,2017-10-18 14:13:51+00:00,S/O my homies @TeamVic &amp; @RonnieFieg for coming to The Land last night for the opener! My G's #RWTW #KithWay #StriveForGreatness🚀,5036,567,80,Unavailable
9.2068E+17,Lebron James,KingJames,2017-10-18 15:57:42+00:00,S/O the homies @joehaden23 @L_Bell26 &amp; @AB84 for stopping thru The Land last night for the  opener! 🙏🏾🙏🏾,20136,3238,137,Unavailable
9.20686E+17,Lebron James,KingJames,2017-10-18 16:18:40+00:00,U already know my G!! @Isaiah_Thomas https://t.co/nlHqd0c2Dk,10907,1680,76,Unavailable
9.20991E+17,Lebron James,KingJames,2017-10-19 12:34:17+00:00,My beautiful princess from last night! Kaleia you're amazing and I love ❤️ you! https://t.co/j2lbvRtX73,77553,13551,570,Unavailable
9.2108E+17,Lebron James,KingJames,2017-10-19 18:27:15+00:00,Unbelievable tech. S/o to all the incredible men &amp; women @intel. STEM edu more important now than it’s ever been!! #striveforgreatness🚀 https://t.co/cnZ4EXB0tU,6983,1447,144,Unavailable
9.21767E+17,Lebron James,KingJames,2017-10-21 15:57:24+00:00,And we have more to come!! Look out #TheLandKickGame 🔥🔥🔥🔥🔥 https://t.co/YuhrnEdy7w,13537,1809,152,Unavailable
9.21835E+17,Lebron James,KingJames,2017-10-21 20:25:09+00:00,@BlazePizza I love you guys!! Just FYI. 🍕 🍕 🍕,229,109,13,Unavailable
9.21836E+17,Lebron James,KingJames,2017-10-21 20:30:57+00:00,Can 8pm hurry up and get here! I'm so ready to hoop again! #StriveForGreatness🚀 #SavageSeason👿 #Welcome2season15,37258,6651,679,Unavailable
9.21845E+17,Lebron James,KingJames,2017-10-21 21:07:31+00:00,Man shut up!! Hahaha! That food at the brunch better be good tomorrow or I ain't coming. 🤣🤣🤣🤷🏾‍♂️ https://t.co/0zkSFWjA4v,4607,525,97,Unavailable
9.22533E+17,Lebron James,KingJames,2017-10-23 18:37:51+00:00,💯💪🏾👌🏾☝🏾 #StriveForGreatness🚀 https://t.co/DquA0Q18Ih,2518,321,76,Unavailable
9.2254E+17,Lebron James,KingJames,2017-10-23 19:05:48+00:00,🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/iz6NWzfuLh,28096,5222,229,Unavailable
9.232E+17,Lebron James,KingJames,2017-10-25 14:49:05+00:00,Love that kid man!! Need to get you to a game this year too and continue our handshake @DemarjaySmith 🤝👌🏾👏🏾🙏🏾🚀 https://t.co/enzQO0cHU1,9047,1812,100,Unavailable
9.23228E+17,Lebron James,KingJames,2017-10-25 16:40:48+00:00,🤣🤣😂😂🤣🤣😂😂 https://t.co/ElNvDx6V0X,15615,2716,102,Unavailable
9.23313E+17,Lebron James,KingJames,2017-10-25 22:20:08+00:00,"Swag on 1,000!!! 🚀 https://t.co/d6PJiyqGTu",10668,1421,103,Unavailable
9.23604E+17,Lebron James,KingJames,2017-10-26 17:33:59+00:00,"They ain’t ready for us @jkcorden… they think they ready, but there’s no way. 10/31 🎤 💼🔥🔥🔥💯💪🏾#striveforgreatness🚀 https://t.co/RUSKr4UZgu",9344,1360,145,Unavailable
9.23659E+17,Lebron James,KingJames,2017-10-26 21:14:37+00:00,Keep your eyes 👀 open and ready! 👑 watch!! https://t.co/4rP49IxPUE,4703,647,112,Unavailable
9.23921E+17,Lebron James,KingJames,2017-10-27 14:35:42+00:00,Happy Gday young 👑King @ZO2_! Live it up on your day! #LiveLaughLove #StriveForGreatness🚀,60901,19973,737,Unavailable
9.24618E+17,Lebron James,KingJames,2017-10-29 12:45:06+00:00,Waking up this morning screaming 🗣#OH #IO!!!! @OhioStateFB Big Time W #StriveForGreatness🚀,30535,5270,391,Unavailable
9.2501E+17,Lebron James,KingJames,2017-10-30 14:42:12+00:00,Love the team!! Let's continue to break the mode. #RollingWithChampion  @uninterrupted https://t.co/GmbJMkk8YH,9808,2093,387,Unavailable
9.17036E+17,Rafael Nadal,RafaelNadal,2017-10-08 14:35:07+00:00,"Gracias a todos y en particular a mi equipo esta semana aquí en Beijing! Vamoss

Thanks to everyone and to my team for this week in Beijing! https://t.co/IDhHFeqeqC",28165,4740,985,Unavailable
9.17689E+17,Rafael Nadal,RafaelNadal,2017-10-10 09:52:24+00:00,On my way to practice. Court 5 #shanghai #tennis #practice pics on my IG account later :-),4790,367,140,Unavailable
9.18681E+17,Rafael Nadal,RafaelNadal,2017-10-13 03:32:06+00:00,Outdoor play today here in Shanghai.  Vamos! https://t.co/ZAdxTAT9aq,8866,826,306,Unavailable
9.19528E+17,Rafael Nadal,RafaelNadal,2017-10-15 11:39:46+00:00,"Gran gira en China, con título en Beijing y final aquí en Shanghai! Esto no ha acabado, seguimos!",20696,2781,684,Unavailable
9.19529E+17,Rafael Nadal,RafaelNadal,2017-10-15 11:42:41+00:00,"Great tour in China, with the title in Beijing and the final in Shanghai! This isn't over, let's keep going!",18938,2308,681,Unavailable
9.20002E+17,Rafael Nadal,RafaelNadal,2017-10-16 19:02:24+00:00,"Lamentando lo ocurrido en Galicia, Asturias y Portugal... Horror e impotencia...Todo mi apoyo a los familiares de los fallecidos.",17935,3482,259,Unavailable
9.20318E+17,Rafael Nadal,RafaelNadal,2017-10-17 15:57:36+00:00,Tristemente tengo que deciros que no participaré en el torneo de Basilea tras ver... https://t.co/hXuflDRZLJ,3940,629,500,Unavailable
9.20318E+17,Rafael Nadal,RafaelNadal,2017-10-17 15:58:50+00:00,"I sadly announce that I have to pull out of the Swiss Indoors Basel, after... https://t.co/hXuflDRZLJ",3049,558,424,Unavailable
9.20619E+17,Rafael Nadal,RafaelNadal,2017-10-18 11:54:58+00:00,Espectacular el nuevo Kia Stinger que me han entregado en la #RafaNadalAcademy! Gracias @RICARDODEDIEGO https://t.co/xmuvmgaf9J,5196,598,176,Unavailable
9.20928E+17,Rafael Nadal,RafaelNadal,2017-10-19 08:22:20+00:00,Esta mañana desde @rnadalacademy publicaremos un par de videos especiales para todos vosotros... Estad atentos 😉 Os encantarán...,2158,213,52,Unavailable
9.20929E+17,Rafael Nadal,RafaelNadal,2017-10-19 08:27:20+00:00,"This morning we'll be posting some special videos for all of you on @rnadalacademy... stay tuned, you'll love them!",3365,299,156,Unavailable
9.2275E+17,Rafael Nadal,RafaelNadal,2017-10-24 09:02:06+00:00,¿Sabes cuántas horas juego al tenis al año? #RNMovistar https://t.co/twYsGAU9nk,8429,1610,348,Unavailable
9.18526E+17,Richard Branson,richardbranson,2017-10-12 17:15:26+00:00,Looking forward to launching #FindingMyVirginity live in London tonight – watch live at https://t.co/N2tT96yUq7 https://t.co/GvXyOLyUYP,84,26,11,Unavailable
9.18546E+17,Richard Branson,richardbranson,2017-10-12 18:35:15+00:00,"Great fun being back on @BBCTheOneShow, now time for the launch of #FindingMyVirginity – hope to see you there! https://t.co/i4iMyEpOdR",173,29,22,Unavailable
9.18548E+17,Richard Branson,richardbranson,2017-10-12 18:45:20+00:00,On my way to answer your questions about #FindingMyVirginity at the launch event – watch it live at https://t.co/N2tT96yUq7 https://t.co/BE1CZ0H4np,163,39,29,Unavailable
9.1856E+17,Richard Branson,richardbranson,2017-10-12 19:30:38+00:00,Get your questions on #FindingMyVirginity in now – I’ll be answering live here: https://t.co/N2tT96yUq7 https://t.co/8v0uCs9FZ4,96,17,24,Unavailable
9.18615E+17,Richard Branson,richardbranson,2017-10-12 23:11:22+00:00,Making the tough decision to cancel @Virgin_Sport’s San Francisco Festival of Fitness: https://t.co/srw53NlY3G https://t.co/36cXin0YEH,92,17,20,Unavailable
9.18628E+17,Richard Branson,richardbranson,2017-10-13 00:00:51+00:00,Thoughts with those affected by the Northern California wildfires: https://t.co/srw53NlY3G https://t.co/GBG2s0BDfq,193,33,9,Unavailable
9.18639E+17,Richard Branson,richardbranson,2017-10-13 00:45:10+00:00,Cancelling @Virgin_Sport’s San Francisco Festival of Fitness to focus on health &amp; safety in the wake of wildfires: https://t.co/srw53NlY3G https://t.co/TBOm3z9a7T,127,35,4,Unavailable
9.18765E+17,Richard Branson,richardbranson,2017-10-13 09:05:11+00:00,Love this #FutureVisions long read - the quite amazing predictions of @traceyfutures https://t.co/p0L6eYQkpG https://t.co/ovlstLzwr4,88,33,3,Unavailable
9.18803E+17,Richard Branson,richardbranson,2017-10-13 11:37:14+00:00,We had a great night launching #FindingMyVirginity surrounded by family https://t.co/bTuGqsjpGg https://t.co/M8bXvlGprG,143,32,10,Unavailable
9.1881E+17,Richard Branson,richardbranson,2017-10-13 12:05:14+00:00,Last night I shared how I’ve been #FindingMyVirginity over the past five decades https://t.co/bTuGqsjpGg https://t.co/09QpfZ3vsV,97,26,8,Unavailable
9.18821E+17,Richard Branson,richardbranson,2017-10-13 12:50:13+00:00,Why I hope #FindingMyVirginity will inspire people to look on the bright side of life https://t.co/bTuGqsjpGg https://t.co/fJ4ZkDssfh,172,32,16,Unavailable
9.18831E+17,Richard Branson,richardbranson,2017-10-13 13:30:25+00:00,Great to launch #FindingMyVirginity – I even had a four-legged fan waving at me from the crowd https://t.co/bTuGqsjpGg https://t.co/pzIBgR4Go4,88,14,9,Unavailable
9.18839E+17,Richard Branson,richardbranson,2017-10-13 14:01:28+00:00,Investing in Hyperloop – introducing @Virgin @HyperloopOne https://t.co/aDUQO5WC4R https://t.co/XL0IqiFTDM,352,67,27,Unavailable
9.18845E+17,Richard Branson,richardbranson,2017-10-13 14:25:12+00:00,"Projected @Virgin @HyperloopOne journey times: Edinburgh-London in 50 mins, Glasgow-Liverpool in 47 mins https://t.co/aac70ry2oF https://t.co/RO3bRxu3pM",826,267,73,Unavailable
9.18852E+17,Richard Branson,richardbranson,2017-10-13 14:53:05+00:00,"@DaveSMT Thanks Dave, I’ll send you a copy of the new book and I hope it gives you inspiration to try new things every day.",5,1,3,Unavailable
9.18854E+17,Richard Branson,richardbranson,2017-10-13 15:01:21+00:00,This summer showed us #resilience is a must. This #IDDR2017 I’ll be talking about it @WorldBank: https://t.co/ImAS33bIP0 #ResilienceDialogue https://t.co/q1e9X6vdEZ,151,57,7,Unavailable
9.1887E+17,Richard Branson,richardbranson,2017-10-13 16:05:24+00:00,Our next move in innovative transport – introducing @Virgin @HyperloopOne https://t.co/aac70ry2oF https://t.co/KGfyNeGGil,735,226,38,Unavailable
9.18884E+17,Richard Branson,richardbranson,2017-10-13 17:01:17+00:00,Why did I name my new autobiography #FindingMyVirginity? https://t.co/UMc4qDzttj,148,25,46,Unavailable
9.18916E+17,Richard Branson,richardbranson,2017-10-13 19:05:20+00:00,How the launch of #FindingMyVirginity was interrupted by an entrepreneur with a paper plane https://t.co/bTuGqsjpGg https://t.co/WwilVGzQvC,139,27,14,Unavailable
9.18946E+17,Richard Branson,richardbranson,2017-10-13 21:05:13+00:00,"Visiting the exciting technology behind @virgin @HyperloopOne, our latest business, first-hand https://t.co/aac70ry2oF https://t.co/Uz5TsYofB7",456,88,43,Unavailable
9.19126E+17,Richard Branson,richardbranson,2017-10-14 09:00:29+00:00,Exciting news that @VirginAustralia is to trial sustainable aviation fuel https://t.co/vxQn9GKYjK #VirginFamily https://t.co/3mCZ6OTXQx,343,68,19,Unavailable
9.19156E+17,Richard Branson,richardbranson,2017-10-14 11:00:58+00:00,Inspiring how a young entrepreneur got around the rules to launch a business in his teens: https://t.co/Rc50QdnI9o #ReadByRichard https://t.co/myy7CQqGp6,288,66,12,Unavailable
9.19186E+17,Richard Branson,richardbranson,2017-10-14 13:01:05+00:00,"Scotland has the worst drug death figures in the EU, but there is hope: https://t.co/kyONVzOhYz #warondrugs #ReadByRichard",121,40,25,Unavailable
9.19217E+17,Richard Branson,richardbranson,2017-10-14 15:01:27+00:00,Will eliminating the word 'busy' from your vocabulary make your work life happier? https://t.co/0vDJldRf0t #ReadByRichard https://t.co/rFdGbfPsxj,194,72,27,Unavailable
9.19247E+17,Richard Branson,richardbranson,2017-10-14 17:01:23+00:00,Is your child set to be an entrepreneur when they grow up? https://t.co/p9n1ZdSQDG #ReadByRichard,297,95,31,Unavailable
9.19278E+17,Richard Branson,richardbranson,2017-10-14 19:05:03+00:00,The battle that could have sunk @Virgin but ended in a £500 million windfall - my Weekend Essay https://t.co/6fyAMT0u8l #FindingMyVirginity,238,57,20,Unavailable
9.19279E+17,Richard Branson,richardbranson,2017-10-14 19:09:11+00:00,@MKelter @audible_com Hope you're enjoying the run Maurice (and #FindingMyVirginity!),6,1,1,Unavailable
9.19279E+17,Richard Branson,richardbranson,2017-10-14 19:09:57+00:00,@NutritiousMind @TroxyLondon Thanks for joining us Izabella,2,1,1,Unavailable
9.19279E+17,Richard Branson,richardbranson,2017-10-14 19:11:21+00:00,"@VLM2017 @Virgin @HyperloopOne @laurenlaverne Glad to hear it Melanie, thanks for joining us #FindingMyVirginity",2,1,0,Unavailable
9.1928E+17,Richard Branson,richardbranson,2017-10-14 19:12:00+00:00,@Ifey_Frederick @vmbusiness Glad you enjoyed it and best of luck with your business too #FindingMyVirginity,2,0,1,Unavailable
9.1928E+17,Richard Branson,richardbranson,2017-10-14 19:13:07+00:00,"@SaintGeorgio Thanks for joining us Georgio, glad you enjoyed it and hope you like #FindingMyVirginity too",3,1,2,Unavailable
9.1928E+17,Richard Branson,richardbranson,2017-10-14 19:14:49+00:00,@elena_sinel @Virgin @VirginStartUp Thanks for joining us and look forward to seeing what those teen entrepreneurs go on to do the change business for good #FindingMyVirginity,9,3,1,Unavailable
9.19281E+17,Richard Branson,richardbranson,2017-10-14 19:15:46+00:00,@BFENTON1985 Glad to hear it and hope you enjoyed the flight too #FindingMyVirginity,0,0,0,Unavailable
9.19281E+17,Richard Branson,richardbranson,2017-10-14 19:16:32+00:00,"@realstevenflynn Thank you Steven, that's great to hear",1,0,0,Unavailable
9.19282E+17,Richard Branson,richardbranson,2017-10-14 19:19:46+00:00,@emilycoxhead @Virgin Thanks for joining us Emily and keep spreading the happiness #FindingMyVirginity,6,0,0,Unavailable
9.19282E+17,Richard Branson,richardbranson,2017-10-14 19:20:59+00:00,"@LisaYoungIn @thisiskyoti @sofarsounds @TroxyLondon Thanks for joining us Lisa and Ed, and keep up the great work #FindingMyVirginity",3,2,0,Unavailable
9.19283E+17,Richard Branson,richardbranson,2017-10-14 19:23:45+00:00,"@wowhsquad @laurenlaverne Me too, thanks for joining us and what a great performance",3,0,1,Unavailable
9.19283E+17,Richard Branson,richardbranson,2017-10-14 19:25:10+00:00,"@jamaledwards Thanks so much Jamal, really appreciated and you did a brilliant job as ever. #FindingMyVirginity",25,3,0,Unavailable
9.19284E+17,Richard Branson,richardbranson,2017-10-14 19:27:40+00:00,@nolanmeddings Thanks for joining us Marcie - and quite right having your mum in first place! #findingmyvirginity,3,1,1,Unavailable
9.19284E+17,Richard Branson,richardbranson,2017-10-14 19:29:41+00:00,@AlexDEMitchell @VirginStartUp @Virgin @VirginUnite @VirginRed Thanks for your kind words Alex #FindingMyVirginity,1,0,0,Unavailable
9.19285E+17,Richard Branson,richardbranson,2017-10-14 19:34:16+00:00,@VirginRed He really stole the show didn't he... #findingmyvirginity,4,0,1,Unavailable
9.19286E+17,Richard Branson,richardbranson,2017-10-14 19:35:48+00:00,"@FEMMEHQ @TroxyLondon @Virgin Thanks for joining us, what a fantastic performance, sure you have a big future ahead #FindingMyVirginity",4,2,0,Unavailable
9.19286E+17,Richard Branson,richardbranson,2017-10-14 19:38:16+00:00,"@laurenlaverne Great talking to you Lauren, thanks so much for joining us",4,0,0,Unavailable
9.19287E+17,Richard Branson,richardbranson,2017-10-14 19:40:11+00:00,@juicemaster Hope you enjoy it Jason #FindingMyVirginity,4,0,1,Unavailable
9.19287E+17,Richard Branson,richardbranson,2017-10-14 19:40:52+00:00,@shervin @HyperloopOne Thanks for sharing Shervin. Exciting times ahead! #findingmyvirginity,8,0,0,Unavailable
9.19288E+17,Richard Branson,richardbranson,2017-10-14 19:43:40+00:00,"@JimYongKim Thank you, great to see you and excited for the work ahead.",7,1,0,Unavailable
9.19288E+17,Richard Branson,richardbranson,2017-10-14 19:47:04+00:00,@cwclub @Virgin @TaskRabbit @sbp04 @INFORUMsf Looking forward to it #findingmyvirginity,4,0,2,Unavailable
9.19291E+17,Richard Branson,richardbranson,2017-10-14 19:57:34+00:00,"@TroxyLondon Thanks for having us, had a great time launching #findingmyvirginity",2,0,0,Unavailable
9.19292E+17,Richard Branson,richardbranson,2017-10-14 19:59:24+00:00,@TowersBen Thanks for joining us Ben,14,1,0,Unavailable
